Order_ID,Order_Date,Country,Product,Category,Quantity,Unit_Price,Revenue
1888,07-02-2024,Germany,Headphones,Accessories,2,162,324
1889,25-08-2023,Brazil,Desk,Furniture,2,366,732
1890,17-11-2022,Germany,Desk,Furniture,3,310,930
1891,26-03-2023,Brazil,Office Chair,Furniture,4,226,904
1892,15-08-2023,UK,Laptop,Electronics,3,867,2601
1893,09-04-2024,Australia,Keyboard,Accessories,1,93,93
1894,12-03-2023,France,Monitor,Electronics,2,303,606
1895,24-01-2022,USA,Keyboard,Accessories,3,105,315
1896,05-08-2023,France,Tablet,Electronics,2,392,784
1897,07-03-2022,France,Office Chair,Furniture,2,250,500
1898,03-12-2022,Brazil,Headphones,Accessories,4,83,332
1899,17-04-2022,UK,Keyboard,Accessories,1,51,51
1900,28-01-2022,UK,Laptop,Electronics,5,912,4560
1901,18-10-2022,Germany,Headphones,Accessories,1,119,119
1902,21-06-2023,India,Headphones,Accessories,3,154,462
1903,15-06-2023,USA,Desk,Furniture,1,347,347
1904,05-02-2023,UK,Tablet,Electronics,3,402,1206
1905,05-03-2023,Brazil,Smartphone,Electronics,2,618,1236
1906,14-05-2022,Germany,Smartphone,Electronics,4,576,2304
1907,12-11-2023,Brazil,Keyboard,Accessories,4,120,480
1908,14-11-2022,Germany,Tablet,Electronics,5,423,2115
1909,08-01-2022,UK,Desk,Furniture,3,325,975
1910,12-09-2023,Germany,Desk,Furniture,1,351,351
1911,17-04-2023,Brazil,Monitor,Electronics,5,312,1560
1912,24-10-2023,Brazil,Laptop,Electronics,1,886,886
1913,20-09-2023,UK,Monitor,Electronics,3,300,900
1914,25-09-2023,France,Office Chair,Furniture,2,222,444
1915,07-07-2022,India,Desk,Furniture,4,384,1536
1916,10-06-2024,UK,Office Chair,Furniture,1,230,230
1917,14-11-2023,India,Keyboard,Accessories,5,67,335
1918,20-02-2024,India,Headphones,Accessories,4,122,488
1919,18-04-2022,Australia,Monitor,Electronics,1,346,346
1920,16-09-2022,Germany,Office Chair,Furniture,4,221,884
1921,16-03-2022,Brazil,Laptop,Electronics,4,853,3412
1922,13-02-2023,Germany,Office Chair,Furniture,3,295,885
1923,14-09-2022,India,Office Chair,Furniture,1,201,201
1924,06-02-2024,Brazil,Tablet,Electronics,3,435,1305
1925,26-03-2022,Germany,Desk,Furniture,4,308,1232
1926,20-04-2024,Canada,Desk,Furniture,2,360,720
1927,14-09-2023,India,Tablet,Electronics,2,352,704
1928,02-07-2023,France,Tablet,Electronics,3,365,1095
1929,21-02-2024,USA,Tablet,Electronics,1,435,435
1930,02-01-2023,UK,Keyboard,Accessories,2,86,172
1931,30-06-2023,Germany,Headphones,Accessories,1,156,156
1932,10-04-2024,India,Desk,Furniture,1,381,381
1933,23-02-2022,USA,Office Chair,Furniture,3,256,768
1934,26-07-2022,Germany,Laptop,Electronics,4,948,3792
1935,04-04-2022,USA,Monitor,Electronics,2,275,550
1936,12-12-2022,Germany,Office Chair,Furniture,1,201,201
1937,27-03-2024,UK,Smartphone,Electronics,2,562,1124
1938,09-06-2023,India,Tablet,Electronics,1,403,403
1939,04-10-2023,Germany,Monitor,Electronics,3,321,963
1940,15-03-2023,India,Headphones,Accessories,5,120,600
1941,01-01-2023,Australia,Headphones,Accessories,2,83,166
1942,01-11-2023,Australia,Tablet,Electronics,1,401,401
1943,15-04-2023,Germany,Laptop,Electronics,4,877,3508
1944,01-10-2023,Australia,Smartphone,Electronics,3,633,1899
1945,25-02-2023,Canada,Laptop,Electronics,1,877,877
1946,04-07-2023,UK,Desk,Furniture,1,391,391
1947,29-11-2022,France,Keyboard,Accessories,1,106,106
1948,13-10-2023,Australia,Tablet,Electronics,3,372,1116
1949,19-01-2022,Brazil,Desk,Furniture,1,342,342
1950,30-01-2024,Germany,Office Chair,Furniture,5,281,1405
1951,24-09-2023,India,Laptop,Electronics,2,852,1704
1952,15-03-2023,Germany,Keyboard,Accessories,2,124,248
1953,19-01-2023,Brazil,Smartphone,Electronics,1,567,567
1954,20-01-2023,Germany,Keyboard,Accessories,2,49,98
1955,05-09-2023,Brazil,Laptop,Electronics,2,942,1884
1956,22-11-2022,USA,Monitor,Electronics,2,285,570
1957,25-01-2022,Germany,Office Chair,Furniture,3,296,888
1958,30-07-2022,USA,Monitor,Electronics,3,281,843
1959,12-06-2024,France,Headphones,Accessories,2,147,294
1960,07-10-2023,USA,Monitor,Electronics,2,306,612
1961,17-07-2022,USA,Smartphone,Electronics,4,558,2232
1962,04-04-2022,UK,Tablet,Electronics,2,366,732
1963,22-03-2022,France,Headphones,Accessories,2,134,268
1964,09-01-2024,Germany,Desk,Furniture,3,321,963
1965,13-09-2023,Germany,Headphones,Accessories,4,92,368
1966,05-04-2023,Germany,Keyboard,Accessories,3,103,309
1967,04-01-2023,France,Keyboard,Accessories,4,40,160
1968,28-03-2023,France,Office Chair,Furniture,2,260,520
1969,21-01-2022,France,Office Chair,Furniture,2,261,522
1970,04-11-2022,UK,Office Chair,Furniture,1,297,297
1971,20-04-2023,Canada,Tablet,Electronics,3,398,1194
1972,30-07-2023,Brazil,Desk,Furniture,3,348,1044
1973,03-01-2024,Brazil,Smartphone,Electronics,3,567,1701
1974,05-01-2022,USA,Headphones,Accessories,2,94,188
1975,02-03-2023,France,Monitor,Electronics,4,301,1204
1976,12-11-2022,India,Monitor,Electronics,4,312,1248
1977,30-01-2023,UK,Office Chair,Furniture,1,215,215
1978,29-02-2024,Australia,Headphones,Accessories,4,102,408
1979,01-03-2022,France,Desk,Furniture,3,389,1167
1980,05-05-2023,USA,Office Chair,Furniture,2,231,462
1981,13-11-2023,UK,Monitor,Electronics,1,339,339
1982,29-11-2023,UK,Keyboard,Accessories,5,88,440
1983,16-08-2023,UK,Keyboard,Accessories,2,107,214
1984,05-04-2022,France,Laptop,Electronics,1,948,948
1985,15-06-2023,Germany,Office Chair,Furniture,5,210,1050
1986,16-09-2022,Canada,Office Chair,Furniture,2,254,508
1987,22-01-2024,France,Office Chair,Furniture,5,239,1195
1988,10-08-2023,Australia,Smartphone,Electronics,1,631,631
1989,03-08-2022,France,Tablet,Electronics,3,445,1335
1990,15-04-2024,Brazil,Keyboard,Accessories,1,51,51
1991,03-03-2024,France,Laptop,Electronics,1,858,858
1992,18-03-2023,UK,Office Chair,Furniture,3,293,879
1993,22-12-2023,UK,Tablet,Electronics,3,373,1119
1994,30-05-2023,India,Headphones,Accessories,4,93,372
1995,10-07-2022,Germany,Desk,Furniture,5,327,1635
1996,16-07-2022,Canada,Laptop,Electronics,2,947,1894
1997,02-10-2023,India,Office Chair,Furniture,4,280,1120
1998,29-03-2022,France,Tablet,Electronics,1,387,387
1999,17-12-2022,USA,Smartphone,Electronics,3,558,1674
2000,20-11-2023,India,Headphones,Accessories,4,132,528
